t,v,ep,epe,epi,idc,mdc,tn,ctl,ctl_ua,bn,p,ab,v_l,ep_l,epe_l,epi_l,idc_l,mdc_l,cd4n_l,cd8n_l,ctl_l,th1_l,tfh_l,ctl_site_l,bn_l,p_l,abg_l,aba_l,abm_l,mr_l,ma_l,igamma_l,i2_l,i6_l,i12_l,a7
13.0,3.5195689103651084e6,2.64961386982767e6,1.1265272212440171e6,787571.7607873174,1.4397336184056648e6,608231.6299663722,988.2280464286978,38813.853063032286,2435.8194868240935,26727.064910230933,42338.40582920912,4.9386948523803,1.3203939254018283e7,5.1822482429920226e8,8.318732658415937e6,1.1314802303081772e6,1.0996106815037106e6,68310.24133810641,117370.18827977133,23718.30527264767,66404.33480961465,200055.28035192494,178567.85545260023,1487.152972085698,63933.46359608882,35775.77684321159,0.3879650952253736,0.4283134619314423,0.3871813239526045,367595.7738256048,34039.450115189335,227.43702040122471,7.437037568725767,127.84673624767757,19.61612931995408,5.066539114870686
13.5,2.3215623435704345e6,3.085853130548122e6,905815.732208577,585404.1709133113,1.453478493104463e6,543186.219045504,871.7147364292715,38404.06158079983,2664.268976068502,26391.23422326491,42434.65858773922,5.509843723398726,9.107032461926887e6,5.1684345382200277e8,7.082229463953885e6,683664.699801365,1.0884801308563536e6,70152.80594917675,115535.05688111567,22461.612671610397,79334.11893429307,231853.32624559719,196285.98783616643,2043.9975768720167,67673.04918945569,42250.063638155,0.4960559597474376,0.5452874056718842,0.4919139606066266,370772.4699802699,31172.45238677575,234.94069246805086,8.432820951568816,125.92565308066428,19.869420401534214,5.307146841441661
14.0,1.5283662543604197e6,3.5005154084195364e6,708717.7903752351,427329.6002639631,1.4779831154478246e6,476033.9293140556,791.5619740492609,37892.802522557264,2884.532513725931,26100.11181281457,42025.50245037916,6.0714982951498815,5.694682026055268e6,5.159575427609019e8,5.799000551399448e6,408593.34746263793,1.0819558846232872e6,67643.63671038656,114152.50811340714,21243.496790952624,92332.95593891937,262214.31697557657,213224.7153792751,2713.292403983115,71823.31396994318,49277.556472028176,0.6220576467971434,0.6808393198908768,0.6129436808280369,375341.352634867,26873.77700711001,217.59895410346937,9.384922854128218,118.27127422473531,18.91252548458841,5.5360199907181915
14.5,1.0015634217208321e6,3.879030167878492e6,539883.8779089533,306143.6960496929,1.5111723072348852e6,409939.62406683376,739.1435145979774,37308.94443148235,3095.924433693955,25852.891999684467,41166.36349953011,6.616638386482921,3.243760551087752e6,5.154221686758213e8,4.603616499553938e6,243024.7244629398,1.079910619348016e6,61697.497066306125,113386.15711994254,20103.338940313835,105191.54109596135,290905.2265485386,229464.6987507009,3494.304504201662,76182.65762866818,56858.89785745112,0.7672658799789716,0.8361471389572619,0.7512371222875951,380415.762885937,22020.669436917993,177.58483823747545,10.289951601603567,106.36975165898443,17.043421057879996,5.753730864788173
15.0,651648.4991229511,4.21242860044708e6,400647.8381743065,215131.8106296388,1.5507384856651262e6,347443.6961039291,708.0901575941504,36673.73390790061,3298.0249456042243,25647.271409569883,39924.53393507121,7.139252783741955,1.6937420203285108e6,5.151248356956249e8,3.563560546389389e6,144367.66951760885,1.0814473614241043e6,53735.85813105564,113311.43874482594,19048.358864019316,117765.50382550873,317743.12532012357,245101.879625956,4383.856406720826,80482.80256812248,64961.64531344126,0.93290718154888,1.0122921219305299,0.907667042296552,385290.4965847249,17317.015672267156,126.15421841072205,11.14608723564747,92.01578438741488,14.651993970384506,5.9608238542373115
15.5,420083.58211673243,4.496782892923786e6,289842.894602354,148240.20822751368,1.594468804942145e6,290318.6056297226,693.7141110141849,36002.745465956395,3490.6087846467944,25479.854565381862,38373.46494651679,7.634461136602429,820640.0680236033,5.1498615288032645e8,2.6988367537222565e6,85831.89192442312,1.0854155800577037e6,45126.63196941309,113906.80832378364,18048.28904015961,129942.47636101967,342530.0328723343,260223.34812584607,5377.125501092968,84383.30088384506,73504.25758306611,1.120018282930592,1.2101216738341884,1.0828866018228753,389537.2770308883,13195.46836735678,78.23428769686564,11.951250935846792,76.93689326029963,12.107011720989426,6.157816799409145
16.0,267931.43646165717,4.732300390349264e6,204596.7456984045,100166.75229609577,1.6404505788971533e6,239578.47632859583,692.5488018892775,35307.43132129805,3673.591447502542,25346.578968862745,36587.36780524573,8.098550521681041,377182.283932777,5.149497275022331e8,2.0045460961293885e6,51139.509993962034,1.0907678118112315e6,36880.07499967855,115063.34470526491,17038.62836799823,141601.80586764755,365012.7727913706,274883.7343771919,6468.172798006523,87484.82203628986,82340.91934502796,1.3292807566513205,1.430063067653803,1.2771594464315463,392988.8248499275,9830.613061702315,43.265124467275506,12.701746565436869,62.496451819762136,9.686088636555093,6.34520228527565
16.5,168937.46359073816,4.922226167419609e6,141082.96959159963,66397.9984723065,1.687160143397301e6,195588.0193580649,701.999420846927,34596.29429605399,3846.989712552927,25243.099496547402,34636.77918798744,8.528937686696903,169991.68433860046,5.1497409918725765e8,1.4648494445572551e6,30597.762062923888,1.0967252686159306e6,29575.314182001686,116612.08507386723,15932.83396508797,152577.7728450593,384879.1458843389,289085.8353948255,7650.088556015417,89370.60881340013,91251.91900331805,1.5608206821955863,1.6719003297208048,1.490157304020615,395660.7275349419,7214.850255591204,22.115757929516374,13.391676549738975,49.56669663850494,7.554212393255262,6.523448873156232
17.0,105276.40498212895,5.071719198468333e6,95167.39573549503,43210.57692484223,1.7334663318030387e6,158218.3808298182,720.0881746012577,33875.74165263451,4010.893184321848,25165.097283253504,32585.39709882384,8.924074962542752,78015.63572694962,5.1503079361150676e8,1.0577093688445233e6,18440.16291102491,1.102797468302012e6,23430.229614086933,118359.1453301633,14643.380899420303,162638.08263100017,401794.57104697864,302768.40256628196,8914.744380934579,89674.28956176282,99945.69184656929,1.8139995989228932,1.9345452937641505,1.720754013384464,397662.38551665127,5246.07455898068,10.909565542143229,14.01330514379942,38.55742905055238,5.778021852827326,6.69300227236509
17.5,64852.123769279446,5.186848607436725e6,62894.1594552914,27636.568515246192,1.7785842444778297e6,127009.01522074181,745.2744684696064,33150.68807527049,4165.444000523213,25108.50068675742,30488.210077983258,9.283319950240575,37497.9332834893,5.1510314150307006e8,757743.2955838845,11224.596241581903,1.1087208606747119e6,18427.765488347017,120116.44440650445,13109.606168309429,171488.68938345904,415469.1222535735,315802.1778527285,10252.254135789975,88157.25523336075,108077.11423971494,2.0872392080524818,2.2158519280522735,1.9668613299077882,399130.2505396834,3793.8575402288966,5.405923541224238,14.558235628432241,29.53235743714237,4.356314534593022,6.854286454716678
